k_1x4x5 greedy 1 4 5 23.053986	k_1x4x5.greedy 0	k_1x4x5.greedy 16	k_1x4x5 openmp 1 4 5 32.646325	k_1x4x5.openmp 0	k_1x4x5.openmp 16
k_1x4x6 greedy 1 4 6 23.658548	k_1x4x6.greedy 0	k_1x4x6.greedy 15	k_1x4x6 openmp 1 4 6 34.098042	k_1x4x6.openmp 0	k_1x4x6.openmp 14
k_1x4x7 greedy 1 4 7 23.048667	k_1x4x7.greedy 0	k_1x4x7.greedy 16	k_1x4x7 openmp 1 4 7 35.115023	k_1x4x7.openmp 0	k_1x4x7.openmp 15
k_1x4x8 greedy 1 4 8 24.640712	k_1x4x8.greedy 0	k_1x4x8.greedy 17	k_1x4x8 openmp 1 4 8 36.012663	k_1x4x8.openmp 0	k_1x4x8.openmp 16
k_1x4x9 greedy 1 4 9 23.339316	k_1x4x9.greedy 0	k_1x4x9.greedy 18	k_1x4x9 openmp 1 4 9 35.488536	k_1x4x9.openmp 0	k_1x4x9.openmp 17
k_1x5x1 greedy 1 5 1 6.899457	k_1x5x1.greedy 0	k_1x5x1.greedy 6	k_1x5x1 openmp 1 5 1 17.611029	k_1x5x1.openmp 0	k_1x5x1.openmp 6
k_1x5x2 greedy 1 5 2 13.437731	k_1x5x2.greedy 0	k_1x5x2.greedy 9	k_1x5x2 openmp 1 5 2 26.278253	k_1x5x2.openmp 0	k_1x5x2.openmp 9
k_1x5x3 greedy 1 5 3 19.683384	k_1x5x3.greedy 0	k_1x5x3.greedy 10	k_1x5x3 openmp 1 5 3 30.538569	k_1x5x3.openmp 0	k_1x5x3.openmp 10
k_1x5x4 greedy 1 5 4 22.183652	k_1x5x4.greedy 0	k_1x5x4.greedy 12	k_1x5x4 openmp 1 5 4 32.458339	k_1x5x4.openmp 0	k_1x5x4.openmp 12
k_1x5x5 greedy 1 5 5 23.424736	k_1x5x5.greedy 0	k_1x5x5.greedy 14	k_1x5x5 openmp 1 5 5 33.882157	k_1x5x5.openmp 0	k_1x5x5.openmp 14
k_1x5x6 greedy 1 5 6 23.760759	k_1x5x6.greedy 0	k_1x5x6.greedy 16	k_1x5x6 openmp 1 5 6 34.492032	k_1x5x6.openmp 0	k_1x5x6.openmp 16
k_1x5x7 greedy 1 5 7 23.143408	k_1x5x7.greedy 0	k_1x5x7.greedy 17	k_1x5x7 openmp 1 5 7 35.438962	k_1x5x7.openmp 0	k_1x5x7.openmp 17
k_1x5x8 greedy 1 5 8 24.556124	k_1x5x8.greedy 0	k_1x5x8.greedy 18	k_1x5x8 openmp 1 5 8 36.535539	k_1x5x8.openmp 0	k_1x5x8.openmp 18
k_1x5x9 greedy 1 5 9 23.759796	k_1x5x9.greedy 0	k_1x5x9.greedy 19	k_1x5x9 openmp 1 5 9 35.913274	k_1x5x9.openmp 0	k_1x5x9.openmp 19
k_1x6x1 greedy 1 6 1 6.893039	k_1x6x1.greedy 0	k_1x6x1.greedy 7	k_1x6x1 openmp 1 6 1 18.413513	k_1x6x1.openmp 0	k_1x6x1.openmp 7
k_1x6x2 greedy 1 6 2 13.411674	k_1x6x2.greedy 0	k_1x6x2.greedy 9	k_1x6x2 openmp 1 6 2 26.475725	k_1x6x2.openmp 0	k_1x6x2.openmp 9
k_1x6x3 greedy 1 6 3 19.668445	k_1x6x3.greedy 0	k_1x6x3.greedy 11	k_1x6x3 openmp 1 6 3 30.912234	k_1x6x3.openmp 0	k_1x6x3.openmp 11
k_1x6x4 greedy 1 6 4 22.403688	k_1x6x4.greedy 0	k_1x6x4.greedy 13	k_1x6x4 openmp 1 6 4 32.333459	k_1x6x4.openmp 0	k_1x6x4.openmp 13
k_1x6x5 greedy 1 6 5 23.581004	k_1x6x5.greedy 0	k_1x6x5.greedy 15	k_1x6x5 openmp 1 6 5 34.352180	k_1x6x5.openmp 0	k_1x6x5.openmp 15
k_1x6x6 greedy 1 6 6 23.907022	k_1x6x6.greedy 0	k_1x6x6.greedy 17	k_1x6x6 openmp 1 6 6 35.061173	k_1x6x6.openmp 0	k_1x6x6.openmp 17
k_1x6x7 greedy 1 6 7 23.231939	k_1x6x7.greedy 0	k_1x6x7.greedy 18	k_1x6x7 openmp 1 6 7 35.631735	k_1x6x7.openmp 0	k_1x6x7.openmp 20
k_1x6x8 greedy 1 6 8 24.698955	k_1x6x8.greedy 0	k_1x6x8.greedy 19	k_1x6x8 openmp 1 6 8 36.644932	k_1x6x8.openmp 0	k_1x6x8.openmp 20
k_1x7x1 greedy 1 7 1 6.878862	k_1x7x1.greedy 0	k_1x7x1.greedy 8	k_1x7x1 openmp 1 7 1 17.481253	k_1x7x1.openmp 0	k_1x7x1.openmp 8
k_1x7x2 greedy 1 7 2 13.387882	k_1x7x2.greedy 0	k_1x7x2.greedy 10	k_1x7x2 openmp 1 7 2 26.118276	k_1x7x2.openmp 0	k_1x7x2.openmp 10
k_1x7x3 greedy 1 7 3 19.648438	k_1x7x3.greedy 0	k_1x7x3.greedy 12	k_1x7x3 openmp 1 7 3 31.765286	k_1x7x3.openmp 0	k_1x7x3.openmp 12
k_1x7x4 greedy 1 7 4 22.441513	k_1x7x4.greedy 0	k_1x7x4.greedy 14	k_1x7x4 openmp 1 7 4 33.408812	k_1x7x4.openmp 0	k_1x7x4.openmp 14
k_1x7x5 greedy 1 7 5 23.658991	k_1x7x5.greedy 0	k_1x7x5.greedy 16	k_1x7x5 openmp 1 7 5 34.657910	k_1x7x5.openmp 0	k_1x7x5.openmp 16
k_1x7x6 greedy 1 7 6 23.936352	k_1x7x6.greedy 0	k_1x7x6.greedy 18	k_1x7x6 openmp 1 7 6 35.462206	k_1x7x6.openmp 0	k_1x7x6.openmp 18
k_1x7x7 greedy 1 7 7 23.386547	k_1x7x7.greedy 0	k_1x7x7.greedy 19	k_1x7x7 openmp 1 7 7 35.946482	k_1x7x7.openmp 0	k_1x7x7.openmp 19
k_1x8x1 greedy 1 8 1 6.907342	k_1x8x1.greedy 0	k_1x8x1.greedy 9	k_1x8x1 openmp 1 8 1 18.006332	k_1x8x1.openmp 0	k_1x8x1.openmp 9
