k_1x9x1 gcc 1 9 1 4.356120	k_1x9x1.gcc 0	k_1x9x1.gcc 6	k_1x9x1 greedy 1 9 1 4.331011	k_1x9x1.greedy 0	k_1x9x1.greedy 10
k_1x9x2 gcc 1 9 2 8.242207	k_1x9x2.gcc 0	k_1x9x2.gcc 11	k_1x9x2 greedy 1 9 2 8.048629	k_1x9x2.greedy 0	k_1x9x2.greedy 11
k_1x9x3 gcc 1 9 3 9.245704	k_1x9x3.gcc 0	k_1x9x3.gcc 14	k_1x9x3 greedy 1 9 3 9.039523	k_1x9x3.greedy 0	k_1x9x3.greedy 12
k_1x9x4 gcc 1 9 4 9.860479	k_1x9x4.gcc 0	k_1x9x4.gcc 16	k_1x9x4 greedy 1 9 4 8.878562	k_1x9x4.greedy 0	k_1x9x4.greedy 13
k_1x9x5 gcc 1 9 5 10.896106	k_1x9x5.gcc 0	k_1x9x5.gcc 16	k_1x9x5 greedy 1 9 5 10.837050	k_1x9x5.greedy 0	k_1x9x5.greedy 14
k_2x10x1 gcc 2 10 1 8.349690	k_2x10x1.gcc 0	k_2x10x1.gcc 12	k_2x10x1 greedy 2 10 1 8.100829	k_2x10x1.greedy 0	k_2x10x1.greedy 12
k_2x10x2 gcc 2 10 2 14.343790	k_2x10x2.gcc 0	k_2x10x2.gcc 32	k_2x10x2 greedy 2 10 2 15.922472	k_2x10x2.greedy 0	k_2x10x2.greedy 8
k_2x10x3 gcc 2 10 3 12.619392	k_2x10x3.gcc 0	k_2x10x3.gcc 32	k_2x10x3 greedy 2 10 3 16.557159	k_2x10x3.greedy 0	k_2x10x3.greedy 28
k_2x11x1 gcc 2 11 1 8.359184	k_2x11x1.gcc 0	k_2x11x1.gcc 13	k_2x11x1 greedy 2 11 1 8.107426	k_2x11x1.greedy 0	k_2x11x1.greedy 13
k_2x11x2 gcc 2 11 2 13.798146	k_2x11x2.gcc 0	k_2x11x2.gcc 32	k_2x11x2 greedy 2 11 2 15.922653	k_2x11x2.greedy 0	k_2x11x2.greedy 8
k_2x11x3 gcc 2 11 3 12.730883	k_2x11x3.gcc 0	k_2x11x3.gcc 32	k_2x11x3 greedy 2 11 3 16.548193	k_2x11x3.greedy 0	k_2x11x3.greedy 30
k_2x12x1 gcc 2 12 1 8.333150	k_2x12x1.gcc 0	k_2x12x1.gcc 14	k_2x12x1 greedy 2 12 1 8.131346	k_2x12x1.greedy 0	k_2x12x1.greedy 14
k_2x12x2 gcc 2 12 2 12.924297	k_2x12x2.gcc 0	k_2x12x2.gcc 32	k_2x12x2 greedy 2 12 2 15.888947	k_2x12x2.greedy 0	k_2x12x2.greedy 8
k_2x13x1 gcc 2 13 1 8.334825	k_2x13x1.gcc 0	k_2x13x1.gcc 15	k_2x13x1 greedy 2 13 1 8.107602	k_2x13x1.greedy 0	k_2x13x1.greedy 15
k_2x13x2 gcc 2 13 2 11.895614	k_2x13x2.gcc 0	k_2x13x2.gcc 32	k_2x13x2 greedy 2 13 2 15.928315	k_2x13x2.greedy 0	k_2x13x2.greedy 8
k_2x14x1 gcc 2 14 1 8.313513	k_2x14x1.gcc 0	k_2x14x1.gcc 16	k_2x14x1 greedy 2 14 1 8.068297	k_2x14x1.greedy 0	k_2x14x1.greedy 16
k_2x14x2 gcc 2 14 2 11.421172	k_2x14x2.gcc 1	k_2x14x2.gcc 32	k_2x14x2 greedy 2 14 2 15.925054	k_2x14x2.greedy 0	k_2x14x2.greedy 8
k_2x1x1 gcc 2 1 1 6.277310	k_2x1x1.gcc 0	k_2x1x1.gcc 4	k_2x1x1 greedy 2 1 1 8.349713	k_2x1x1.greedy 0	k_2x1x1.greedy 4
